ID,surveyID,ID2015,GroupID,RA,Dec,z,StellarMass,tag,CC
6438,836505,793972,5579,      150.54369,        2.50333,        0.87790,       10.88635,0,        2.50000
6439,836515,784290,5579,      150.54213,        2.48812,        0.87810,       11.04540,0,        2.50000
6440,836475,778756,5580,      150.54894,        2.48044,        0.79710,       10.53553,1,        3.50000
6441,836473,800620,5581,      150.54903,        2.51324,        0.61250,       10.32204,1,        3.50000
6442,836461,796996,5582,      150.55029,        2.50936,        0.35990,        9.10999,1,        3.50000
6443,836454,819854,5583,      150.55212,        2.53885,        0.19460,       10.39063,1,        3.50000
6444,836456,796579,5584,      150.55147,        2.50872,        0.66070,       10.02568,1,        4.50000
6445,836448,797423,5584,      150.55322,        2.51024,        0.65910,        9.55762,0,        3.50000
6446,836446,783533,5585,      150.55335,        2.48609,        0.87350,       10.31635,1,        3.50000
6447,836440,859871,5586,      150.55403,        2.60261,        0.22080,        9.14729,1,        3.50000
6448,836433,820254,5587,      150.55603,        2.54030,        0.60910,       11.05867,1,        1.50000
6449,836467,816575,5587,      150.54985,        2.53733,        0.60640,        9.69055,0,        9.50000
6450,836430,776771,5588,      150.55632,        2.47399,        0.32780,       10.79019,1,        4.50000
6451,-1,773184,5589,      150.56516,        2.47201,        0.18000,       10.80400,1,       -1.00000
6452,836427,774783,5589,      150.55690,        2.47293,        0.19540,        9.71175,0,        4.50000
6453,836522,779583,5589,      150.54062,        2.47999,        0.19640,        8.75712,0,        4.50000
6454,836426,871023,5590,      150.55708,        2.62105,        0.10420,        7.88895,1,        3.50000
6455,836419,854832,5591,      150.55786,        2.59413,        0.36350,        9.65361,1,        3.50000
6456,836413,802174,5592,      150.55962,        2.51672,        0.74330,       10.60764,1,        2.50000
6457,836412,859887,5593,      150.56035,        2.60125,        0.30910,       10.46574,1,        2.50000
6458,836409,800690,5594,      150.56107,        2.51452,        0.42210,        9.63395,1,        1.50000
6459,836404,792534,5595,      150.56253,        2.50042,        0.45260,        9.01839,1,        4.50000
6460,836401,778717,5596,      150.56303,        2.47832,        0.67260,       11.33384,1,        4.50000
6461,-1,818065,5597,      150.56563,        2.53683,        0.46920,       10.54950,1,       -1.00000
6462,836398,815819,5597,      150.56354,        2.53608,        0.47070,        9.38397,0,        4.50000
6463,843649,876725,5598,      150.56192,        2.62675,        0.55690,       10.66698,1,        3.50000
6464,836379,875430,5598,      150.56711,        2.62439,        0.55690,       10.31966,0,        2.50000
6465,836377,823513,5599,      150.56744,        2.54452,        0.34890,        9.26955,1,        4.50000
6466,836373,800583,5600,      150.56781,        2.51286,        0.29440,        9.75716,1,        3.50000
6467,836358,846829,5601,      150.57182,        2.58299,        0.67780,       10.39263,1,        2.50000
6468,836350,856321,5602,      150.57292,        2.59470,        0.11380,        8.94829,1,        2.50000
6469,836349,814837,5603,      150.57321,        2.54915,        0.32920,       10.28333,1,        3.50000
6470,836343,780805,5604,      150.57426,        2.48154,        0.62650,       10.79142,1,        3.50000
6471,836338,818868,5605,      150.57524,        2.53733,        0.75990,        9.55650,1,        4.50000
6472,836334,782257,5606,      150.57564,        2.50050,        0.60930,       11.52047,1,        2.50000
6473,836347,798667,5606,      150.57375,        2.51190,        0.61030,        9.45162,0,        3.50000
6474,-1,771790,5607,      150.57636,        2.46779,        0.55400,       10.95110,1,       -1.00000
6475,836333,771359,5607,      150.57567,        2.46855,        0.56570,       10.25386,0,        2.50000
6476,836331,839925,5608,      150.57596,        2.57238,        0.47570,       10.37540,1,        3.50000
6477,836330,825614,5609,      150.57603,        2.55490,        0.67230,       11.06920,1,        1.50000
6478,836323,856510,5610,      150.57732,        2.59722,        0.50870,       10.53532,1,        3.50000
6479,836376,868440,5611,      150.56772,        2.61360,        0.60850,       11.67007,1,        4.50000
6480,836322,866461,5611,      150.57745,        2.61079,        0.60880,       10.85962,0,        3.50000
6481,836438,863215,5611,      150.55463,        2.60673,        0.60830,        9.87422,0,        3.50000
6482,836318,800588,5612,      150.57797,        2.51397,        0.12280,       10.24491,1,        4.50000
6483,836375,793469,5612,      150.56775,        2.49952,        0.12390,        8.15017,0,        9.50000
6484,836315,860762,5613,      150.57921,        2.60422,        0.79600,       10.38628,1,        3.50000
6485,836309,868829,5614,      150.58050,        2.61570,        0.22020,       10.62947,1,        3.50000
6486,843538,877638,5614,      150.58777,        2.62745,        0.22140,        9.05658,0,        4.50000
6487,843592,882455,5614,      150.57761,        2.63655,        0.22100,        8.81037,0,        4.50000
6488,836304,857598,5615,      150.58118,        2.59977,        0.76950,       10.54110,1,        3.50000
6489,836303,869461,5616,      150.58144,        2.61526,        0.27510,        9.97206,1,        3.50000
6490,836302,864827,5617,      150.58159,        2.60940,        0.69370,       10.64859,1,        2.50000
6491,836300,833529,5618,      150.58195,        2.56157,        0.82140,       10.93049,1,        3.50000
6492,836291,833082,5619,      150.58354,        2.56078,        0.36060,       11.11140,1,        4.50000
6493,836285,838411,5620,      150.58447,        2.57063,        0.67430,        9.77675,1,        3.50000
6494,836293,834551,5620,      150.58321,        2.56523,        0.67390,        9.68442,0,        3.50000
6495,836276,853435,5621,      150.58543,        2.59260,        0.36040,        9.22561,1,        4.50000
6496,836270,806412,5622,      150.58675,        2.51909,        0.43040,       10.63366,1,        3.50000
6497,836269,847009,5623,      150.58697,        2.58204,        0.67940,       10.79590,1,        2.50000
6498,836268,867008,5624,      150.58702,        2.61399,        0.48360,        9.33003,1,        4.50000
6499,836266,768060,5625,      150.58731,        2.46347,        0.65790,        9.86656,1,        3.50000
6500,836295,832266,5626,      150.58283,        2.55909,        0.82610,       11.16398,1,        3.50000
6501,836263,831782,5626,      150.58751,        2.56082,        0.82650,       10.41248,0,        2.50000
6502,836279,829951,5626,      150.58505,        2.55679,        0.82640,       10.75047,0,        3.50000
6503,836261,805833,5627,      150.58775,        2.52054,        0.56440,       10.51209,1,        3.50000
6504,836258,842689,5628,      150.58833,        2.57792,        0.37460,       11.03950,1,        4.50000
6505,836254,794004,5629,      150.58890,        2.50888,        0.60770,       10.71141,1,        3.50000
6506,836252,838182,5630,      150.58900,        2.56847,        0.34880,        9.87291,1,        1.50000
6507,836249,816777,5631,      150.58946,        2.53777,        0.76010,        9.94095,1,        2.50000
6508,836248,784288,5632,      150.58945,        2.49412,        0.25980,       10.48131,1,        4.50000
6509,836247,850849,5633,      150.58952,        2.58849,        0.67400,       10.78988,1,        3.50000
6510,836246,854404,5633,      150.58966,        2.59414,        0.67130,       10.74863,0,        3.50000
6511,836241,772454,5634,      150.59032,        2.47037,        0.30090,        9.60233,1,        4.10000
6512,836240,772335,5634,      150.59071,        2.46970,        0.30080,        9.56980,0,        2.50000
6513,836231,804269,5635,      150.59255,        2.52033,        0.58750,        9.40752,1,        3.50000
6514,836317,797246,5636,      150.57811,        2.50787,        0.16630,        8.63953,1,        2.50000
6515,836228,810434,5636,      150.59296,        2.52700,        0.16740,        8.45248,0,        4.50000
6516,836222,824893,5637,      150.59345,        2.54653,        0.55930,        9.93995,1,       22.50000
6517,836220,764361,5638,      150.59364,        2.46025,        0.34440,       10.91436,1,        4.50000
6518,836274,771002,5638,      150.58578,        2.46847,        0.34400,        8.95068,0,        2.50000
6519,836216,828839,5639,      150.59454,        2.55375,        0.63520,       11.14526,1,        3.50000
6520,836215,846624,5640,      150.59459,        2.58161,        0.32910,        9.16374,1,        4.50000
6521,836232,848631,5640,      150.59247,        2.58568,        0.32970,        8.38416,0,        4.50000
6522,-1,851647,5641,      150.58805,        2.58773,        0.45050,       10.65000,1,       -1.00000
6523,836214,856498,5641,      150.59465,        2.59674,        0.46510,        9.63065,0,        2.50000
6524,836281,850715,5641,      150.58499,        2.58735,        0.46580,       10.16826,0,        4.50000
6525,836314,851404,5641,      150.57958,        2.59047,        0.46560,        9.30976,0,        3.50000
6526,836213,839005,5642,      150.59473,        2.57182,        0.46570,        9.22594,1,        3.50000
6527,836212,804532,5643,      150.59470,        2.51821,        0.36010,       10.78255,1,        3.50000
6528,836203,801196,5643,      150.59607,        2.51493,        0.36050,        9.69425,0,        2.50000
6529,836243,812515,5643,      150.58997,        2.52866,        0.36080,       10.56136,0,        2.50000
6530,836199,844697,5644,      150.59726,        2.58035,        0.69290,        9.53765,1,        3.50000
6531,836194,841932,5645,      150.59802,        2.57476,        0.19520,        9.90660,1,        4.50000
6532,836275,776141,5646,      150.58554,        2.47394,        0.61000,       11.16710,1,        3.50000
6533,836191,774185,5646,      150.59845,        2.47277,        0.60820,       10.03884,0,        2.50000
6534,836190,807795,5647,      150.59878,        2.52392,        0.34400,       10.34798,1,        4.50000
6535,836189,829546,5648,      150.59882,        2.55717,        0.95460,        9.75806,1,        3.50000
6536,836187,835526,5649,      150.59911,        2.56627,        0.98990,       10.06667,1,        9.50000
6537,836182,803830,5650,      150.60066,        2.51880,        0.66740,       10.41353,1,        2.50000
6538,836180,863743,5651,      150.60103,        2.60880,        0.92920,       10.85228,1,        1.50000
6539,836178,795674,5652,      150.60172,        2.50487,        0.56700,       10.97066,1,        3.50000
6540,834292,729542,5653,      149.62009,        2.40493,        0.30580,        9.40304,1,        4.50000
6541,834288,689741,5654,      149.62112,        2.34482,        0.35390,        8.95838,1,        2.50000
6542,834286,680744,5655,      149.62196,        2.33214,        0.12360,       10.22278,1,        3.50000
6543,834279,694958,5656,      149.62311,        2.35265,        0.48820,       10.19960,1,        2.50000
6544,834274,727087,5657,      149.62355,        2.39918,        0.84580,       11.56088,1,        2.50000
6545,834258,663109,5658,      149.62705,        2.30300,        0.79270,       10.82996,1,        4.50000
6546,834253,666243,5659,      149.62797,        2.30900,        0.31210,        9.98211,1,        3.50000
6547,834240,716081,5660,      149.63117,        2.38378,        0.48760,        9.69740,1,        4.50000
6548,834237,657698,5661,      149.63219,        2.29633,        0.88240,       11.00153,1,        2.50000
6549,834234,708329,5662,      149.63284,        2.37183,        0.44000,        9.08431,1,        4.50000
6550,834229,754199,5663,      149.63364,        2.44296,        0.23740,        8.20213,1,        3.10000
6551,834226,705436,5664,      149.63406,        2.36520,        0.35870,       10.82548,1,        3.50000
6552,834214,694415,5665,      149.63527,        2.35150,        0.95040,       10.21448,1,        9.50000
6553,834247,738937,5666,      149.62880,        2.41816,        0.37460,        9.66672,1,        3.50000
6554,834211,727334,5666,      149.63683,        2.40132,        0.37280,        9.50120,0,        3.50000
6555,834209,760856,5667,      149.63724,        2.45322,        0.89390,       10.07968,1,        2.50000
6556,834208,707396,5668,      149.63802,        2.36897,        0.42500,       11.04731,1,        2.50000
6557,-1,763413,5669,      149.64288,        2.45553,        0.98470,       11.16720,1,       -1.00000
6558,834207,763804,5669,      149.63835,        2.45717,        0.98540,       10.76403,0,        1.50000
6559,834193,728714,5670,      149.64026,        2.40191,        0.84230,       10.66667,1,        3.50000
6560,834192,751299,5671,      149.64055,        2.43793,        0.18930,        8.41577,1,        4.50000
6561,834189,744453,5672,      149.64085,        2.42509,        0.26260,        9.95228,1,        4.50000
6562,834180,682941,5673,      149.64154,        2.33340,        0.95050,       11.49733,1,        3.50000
6563,834179,718619,5674,      149.64209,        2.38807,        0.42420,        9.40185,1,        2.50000
6564,834171,659343,5675,      149.64313,        2.29773,        0.32720,       10.77351,1,        4.50000
6565,834170,744874,5676,      149.64316,        2.42851,        0.47560,        9.98536,1,        1.50000
6566,834169,711425,5677,      149.64317,        2.37398,        0.49840,       10.25949,1,        3.50000
6567,834182,709892,5677,      149.64139,        2.37432,        0.49840,        9.71374,0,        3.50000
6568,834167,693596,5678,      149.64336,        2.34642,        0.20170,        9.31088,1,        3.50000
6569,834164,755029,5679,      149.64363,        2.44430,        0.67180,        9.75305,1,        3.50000
6570,834163,667632,5680,      149.64374,        2.31262,        0.95010,        9.91875,1,        9.50000
6571,834187,682702,5681,      149.64114,        2.33084,        0.50150,       11.08482,1,        4.50000
6572,834160,674299,5681,      149.64438,        2.32268,        0.49870,        9.73135,0,        4.50000
6573,834172,685519,5681,      149.64305,        2.33773,        0.50090,        9.40457,0,        4.50000
6574,834174,686628,5681,      149.64285,        2.33862,        0.50220,       10.34219,0,        4.50000
6575,834199,677707,5681,      149.63985,        2.32709,        0.50100,       10.10265,0,        4.50000
6576,834158,760803,5682,      149.64535,        2.45337,        0.48050,        9.04243,1,        3.50000
6577,834151,677839,5683,      149.64691,        2.32635,        0.34080,       10.18761,1,        4.50000
6578,834136,713441,5684,      149.65007,        2.37830,        0.57760,        9.93333,1,        3.50000
6579,834130,700486,5685,      149.65093,        2.35751,        0.22570,       10.61039,1,        4.50000
6580,834129,713813,5686,      149.65108,        2.37904,        0.84120,       11.02801,1,        2.50000
6581,834128,655690,5687,      149.65124,        2.29292,        0.67920,       10.71891,1,        2.50000
6582,834126,742449,5688,      149.65152,        2.42452,        0.88520,       10.71991,1,        4.50000
6583,834117,755251,5689,      149.65263,        2.44418,        0.78940,       10.50021,1,        2.50000
6584,834162,716015,5690,      149.64386,        2.38270,        0.95350,       10.50524,1,        9.50000
6585,834113,711891,5690,      149.65320,        2.37775,        0.95400,       10.09812,0,        9.50000
6586,834111,689159,5691,      149.65350,        2.34152,        0.30460,       10.82148,1,       24.50000
6587,834110,727204,5692,      149.65376,        2.40393,        0.36930,       11.05752,1,        3.50000
6588,834102,724992,5693,      149.65550,        2.39687,        0.88870,       10.53315,1,        1.50000
6589,834099,751588,5694,      149.65573,        2.43856,        0.35900,        9.71482,1,        3.50000
6590,834088,743322,5695,      149.65730,        2.42513,        0.56450,       10.69749,1,        3.50000
6591,834144,742685,5695,      149.64761,        2.42475,        0.56600,       10.39867,0,        3.50000
6592,834087,732984,5696,      149.65729,        2.40878,        0.30410,       10.17240,1,        4.50000
6593,834143,750430,5697,      149.64764,        2.43446,        0.44220,        9.70427,1,        3.50000
6594,834082,743283,5697,      149.65927,        2.42584,        0.44180,        9.19997,0,        3.50000
6595,834078,647087,5698,      149.66067,        2.29779,        0.12360,        9.06066,1,        9.50000
6596,834077,703184,5699,      149.66135,        2.36393,        0.86830,       11.07511,1,        3.50000
6597,834094,700316,5699,      149.65686,        2.36007,        0.86890,        9.98255,0,        9.50000
6598,834100,701602,5699,      149.65569,        2.36245,        0.86750,        9.26789,0,        4.50000
6599,834071,697549,5700,      149.66254,        2.35529,        0.28260,       10.07876,1,        2.50000
6600,-1,670120,5701,      149.66261,        2.31412,        0.31990,       10.40450,1,       -1.00000
6601,834066,670845,5701,      149.66292,        2.31677,        0.31220,        8.87759,0,        3.50000
6602,834054,661542,5702,      149.66559,        2.30367,        0.16720,       10.04262,1,        4.50000
6603,834050,667158,5703,      149.66603,        2.31073,        0.48000,        9.34035,1,        4.50000
6604,834049,703159,5704,      149.66618,        2.36344,        0.47960,       10.61933,1,        3.50000
6605,834048,675173,5705,      149.66625,        2.32212,        0.62400,        9.89010,1,        4.50000
6606,834069,680878,5705,      149.66261,        2.33172,        0.62450,        9.84902,0,        4.50000
6607,834042,731973,5706,      149.66713,        2.40885,        0.95590,        9.65255,1,        9.50000
6608,834039,672174,5707,      149.66740,        2.31744,        0.55100,       10.90492,1,        3.50000
6609,834029,675319,5708,      149.66945,        2.32222,        0.35370,       10.23571,1,        2.50000
6610,834023,733796,5709,      149.67015,        2.40803,        0.65150,       11.13565,1,        4.50000
6611,834021,734876,5710,      149.67036,        2.41290,        0.74430,        9.65838,1,        2.50000
6612,834043,663496,5711,      149.66693,        2.30274,        0.51430,       10.90751,1,        3.50000
6613,834018,662714,5711,      149.67072,        2.30317,        0.51440,        9.63068,0,        2.50000
6614,834013,667108,5712,      149.67201,        2.31220,        0.75820,        9.80386,1,        4.50000
6615,834075,725161,5713,      149.66183,        2.39688,        0.35580,       11.03066,1,        4.50000
6616,833998,724322,5713,      149.67412,        2.39284,        0.35450,        9.01518,0,        2.50000
6617,834034,686526,5714,      149.66768,        2.33599,        0.56770,       10.39520,1,        4.50000
6618,833996,683864,5714,      149.67427,        2.33630,        0.56730,       10.03327,0,        2.50000
6619,833985,716917,5715,      149.67665,        2.38263,        0.34190,        9.88455,1,        3.50000
6620,833984,697690,5716,      149.67665,        2.35336,        0.95390,       11.08188,1,       23.50000
6621,833983,696432,5716,      149.67699,        2.35467,        0.95370,        9.85568,0,        3.50000
6622,833981,722848,5717,      149.67714,        2.39346,        0.37300,        9.89380,1,        2.50000
6623,833980,664769,5718,      149.67755,        2.30752,        0.37160,       10.32501,1,        3.50000
6624,833977,743219,5719,      149.67769,        2.42868,        0.26050,       10.90058,1,        2.50000
6625,833966,739909,5720,      149.68043,        2.41789,        0.31180,       10.54223,1,        3.50000
6626,833961,660035,5721,      149.68149,        2.29765,        0.33950,       10.71744,1,        3.50000
6627,833959,682570,5722,      149.68170,        2.33211,        0.18610,        9.19679,1,        4.50000
6628,833970,748649,5723,      149.67946,        2.43303,        0.32830,       10.87215,1,        4.50000
6629,833951,751481,5723,      149.68263,        2.43825,        0.32780,        9.67577,0,        3.50000
6630,833994,742874,5724,      149.67511,        2.42453,        0.37030,       10.63331,1,        4.50000
6631,833947,736468,5724,      149.68440,        2.41534,        0.37220,        9.89401,0,        4.50000
6632,833945,718052,5725,      149.68492,        2.38538,        0.84370,       10.73898,1,        2.50000
6633,833942,664798,5726,      149.68576,        2.30828,        0.30550,        9.10872,1,        3.50000
6634,834000,677510,5726,      149.67374,        2.32648,        0.30580,        9.07560,0,        3.50000
6635,833940,707592,5727,      149.68582,        2.37048,        0.21940,        8.65727,1,        2.50000
6636,833939,686608,5728,      149.68590,        2.33831,        0.92600,       10.94971,1,        3.50000
6637,833938,698689,5729,      149.68604,        2.35731,        0.52040,       10.00380,1,        2.50000
6638,833936,675495,5730,      149.68646,        2.32230,        0.52050,       10.86979,1,        4.50000
6639,833935,661952,5731,      149.68646,        2.30219,        0.35960,        9.14160,1,        2.50000
6640,833931,723030,5732,      149.68720,        2.39444,        0.52010,       10.34913,1,       23.50000
6641,833927,673651,5733,      149.68785,        2.31866,        0.21970,        9.87953,1,        2.50000
6642,833922,705474,5734,      149.68872,        2.36449,        0.13260,        9.10211,1,        3.50000
6643,-1,684225,5735,      149.68628,        2.33285,        0.52790,       11.00240,1,       -1.00000
6644,833917,677132,5735,      149.68957,        2.32697,        0.53260,        9.15669,0,        4.50000
6645,833923,679380,5735,      149.68867,        2.32785,        0.53220,        9.12443,0,        4.50000
6646,833934,672595,5735,      149.68660,        2.31994,        0.53230,        9.30550,0,        4.50000
6647,833916,734293,5736,      149.68977,        2.41137,        0.48120,        9.71188,1,        2.50000
6648,833907,711184,5737,      149.69070,        2.37415,        0.35240,       10.68997,1,        4.50000
6649,833904,684786,5738,      149.69110,        2.33554,        0.86370,       10.83805,1,        4.50000
6650,833897,746618,5739,      149.69232,        2.43202,        0.26330,       10.65913,1,        4.50000
6651,834005,753192,5739,      149.67303,        2.43895,        0.26370,        9.92443,0,        4.50000
6652,833896,702185,5740,      149.69264,        2.36232,        0.85510,        9.92159,1,        3.50000
6653,833891,698564,5741,      149.69342,        2.35751,        0.62440,        9.71427,1,        3.50000
6654,833888,698037,5742,      149.69382,        2.35601,        0.34300,        9.83778,1,        3.50000
6655,833885,758545,5743,      149.69447,        2.44898,        0.31060,        9.11384,1,        4.50000
6656,833879,760898,5744,      149.69518,        2.45255,        0.74420,       10.56517,1,        3.50000
6657,833875,731800,5745,      149.69560,        2.40584,        0.67530,       11.52202,1,        4.50000
6658,833874,671466,5746,      149.69572,        2.31784,        0.71250,       10.25861,1,        3.50000
6659,833873,665519,5747,      149.69579,        2.30691,        0.83220,       11.11291,1,        3.50000
6660,833868,753650,5748,      149.69624,        2.43926,        0.48630,       10.68757,1,        3.50000
6661,833862,705592,5749,      149.69821,        2.36773,        0.75130,        9.96493,1,        3.50000
6662,833918,716168,5750,      149.68912,        2.38226,        0.74300,       10.98331,1,        4.50000
6663,833858,715826,5750,      149.69884,        2.38231,        0.74400,       10.76647,0,        4.50000
6664,833900,715908,5750,      149.69188,        2.38394,        0.74320,        9.97362,0,        3.50000
6665,833852,760617,5751,      149.69971,        2.45222,        0.50640,        9.25258,1,        4.50000
6666,833846,729304,5752,      149.70036,        2.40348,        0.40540,       10.03882,1,        1.50000
6667,833845,714705,5753,      149.70053,        2.38067,        0.37330,        9.87173,1,        4.50000
6668,833893,709103,5753,      149.69301,        2.37266,        0.37170,        9.75415,0,        3.50000
6669,833844,722977,5754,      149.70065,        2.39855,        0.35310,       11.35780,1,        4.50000
6670,833842,729570,5755,      149.70090,        2.40258,        0.37530,       10.51057,1,       13.50000
6671,833839,750319,5756,      149.70136,        2.43626,        0.76620,       10.88924,1,        3.50000
6672,833836,732847,5757,      149.70232,        2.40967,        0.75180,        9.91615,1,        2.50000
6673,833833,730876,5758,      149.70312,        2.40727,        0.97270,        9.87766,1,        9.30000
6674,833831,691004,5759,      149.70351,        2.34357,        0.34030,       10.24599,1,        3.50000
6675,833826,666358,5760,      149.70448,        2.30923,        0.75740,       10.77289,1,        2.50000
6676,833834,665852,5760,      149.70279,        2.30773,        0.75370,       10.08347,0,        2.50000
6677,833824,726633,5761,      149.70458,        2.39821,        0.35700,       10.68036,1,        2.50000
6678,833823,659501,5762,      149.70467,        2.29929,        0.52120,        9.21072,1,        4.50000
6679,833860,700327,5763,      149.69852,        2.35926,        0.30540,        9.19168,1,        4.50000
6680,833821,702606,5763,      149.70499,        2.36361,        0.30520,        8.98396,0,        4.50000
6681,833919,746987,5764,      149.68906,        2.43010,        0.85430,       10.94333,1,        1.50000
6682,833816,741487,5764,      149.70599,        2.41947,        0.85450,       10.73009,0,        1.40000
6683,833850,745063,5764,      149.69974,        2.42787,        0.85530,       10.34660,0,        3.50000
6684,833815,740540,5765,      149.70653,        2.42010,        0.35590,        9.34237,1,        3.50000
6685,833810,686836,5766,      149.70833,        2.33924,        0.90920,       10.94796,1,        2.50000
6686,833805,657485,5767,      149.70879,        2.29642,        0.40940,       10.56867,1,        1.50000
6687,833796,710837,5768,      149.71040,        2.37486,        0.21980,        9.54974,1,        4.50000
6688,833807,682264,5769,      149.70857,        2.33484,        0.17410,       10.92631,1,        3.50000
6689,833794,684490,5769,      149.71114,        2.33360,        0.17390,        9.18978,0,        3.50000
6690,833878,683879,5769,      149.69531,        2.33388,        0.17460,        9.03082,0,        2.50000
6691,833787,700379,5770,      149.71220,        2.35904,        0.62210,       10.30535,1,        3.50000
6692,833786,745949,5771,      149.71237,        2.42966,        0.16900,        8.29947,1,        3.50000
6693,833785,742748,5772,      149.71237,        2.42516,        0.32710,        9.38720,1,        3.50000
6694,833781,755521,5773,      149.71294,        2.44191,        0.37120,       10.23357,1,        1.50000
6695,833780,678635,5774,      149.71294,        2.32755,        0.52740,       10.48407,1,        4.50000
6696,833788,696924,5775,      149.71213,        2.35198,        0.35540,       10.64469,1,        2.50000
6697,833778,689940,5775,      149.71313,        2.34362,        0.35640,        9.96612,0,        4.50000
6698,833814,690147,5775,      149.70653,        2.34431,        0.35510,        9.84259,0,        4.50000
6699,833776,706107,5776,      149.71352,        2.36887,        0.52900,        9.26962,1,        3.50000
6700,833775,697633,5777,      149.71372,        2.35286,        0.90900,       10.67416,1,        2.50000
6701,833773,659546,5778,      149.71403,        2.29922,        0.24680,        8.62367,1,        4.50000
6702,833764,655218,5779,      149.71663,        2.30371,        0.18650,       10.64712,1,        4.50000
6703,833770,661960,5779,      149.71524,        2.30555,        0.18630,       10.55814,0,        4.50000
6704,833819,724178,5780,      149.70557,        2.39448,        0.52920,       10.92068,1,        3.50000
6705,833758,725640,5780,      149.71755,        2.39968,        0.52900,        9.10232,0,        1.50000
6706,833806,723051,5780,      149.70859,        2.39455,        0.52930,       10.21619,0,        3.50000
6707,833746,742269,5781,      149.72055,        2.42286,        0.44170,        9.71222,1,        4.50000
6708,833744,685209,5782,      149.72064,        2.33579,        0.33150,        9.99921,1,        4.50000
6709,833808,699517,5783,      149.70856,        2.35527,        0.21980,       10.16322,1,        4.50000
6710,833741,697698,5783,      149.72142,        2.35485,        0.21940,        9.08758,0,        4.50000
6711,833735,745474,5784,      149.72272,        2.42865,        0.48030,       10.32571,1,        2.50000
6712,833734,686893,5785,      149.72290,        2.33937,        0.52040,       10.13570,1,        2.50000
6713,833732,762871,5786,      149.72301,        2.45617,        0.70490,        9.60201,1,        9.50000
6714,833723,733160,5787,      149.72647,        2.41945,        0.12510,       11.05786,1,        4.50000
6715,833749,745012,5787,      149.72002,        2.43417,        0.12490,       10.59849,0,        3.50000
6716,833760,733291,5787,      149.71735,        2.41085,        0.12490,        9.14874,0,        4.50000
6717,833856,754245,5787,      149.69897,        2.43991,        0.12480,        9.26644,0,        2.50000
6718,833719,744292,5788,      149.72778,        2.42452,        0.66860,       10.38961,1,        2.50000
6719,833718,659291,5789,      149.72792,        2.31586,        0.42340,       10.75833,1,        1.50000
6720,833716,728589,5790,      149.72841,        2.40329,        0.90310,        9.96163,1,        3.50000
6721,833715,701247,5791,      149.72865,        2.36038,        0.83250,       11.02856,1,        3.10000
6722,833714,670485,5792,      149.72965,        2.32078,        0.67040,       10.88718,1,        1.50000
6723,833711,742335,5793,      149.73027,        2.42102,        0.88790,       10.01925,1,        2.50000
6724,833710,691473,5794,      149.73085,        2.34369,        0.37260,       10.52025,1,        4.50000
6725,833729,682690,5794,      149.72314,        2.33411,        0.37200,        9.39316,0,        3.50000
6726,833704,657934,5795,      149.73221,        2.29642,        0.12990,       10.08439,1,        3.50000
6727,833703,756284,5796,      149.73236,        2.44538,        0.37150,        9.08969,1,        4.50000
6728,833701,654844,5797,      149.73248,        2.29317,        0.74530,        9.54787,1,        3.50000
6729,833685,757136,5798,      149.73596,        2.44736,        0.88490,        9.76178,1,        9.50000
6730,833682,697081,5799,      149.73630,        2.35181,        0.35450,       10.61360,1,        4.50000
6731,833673,666237,5800,      149.73817,        2.31045,        0.26160,        8.75569,1,        3.50000
6732,833672,680125,5801,      149.73830,        2.32883,        0.12420,        9.12309,1,        3.50000
6733,833664,657650,5802,      149.73978,        2.29581,        0.40110,        9.20328,1,        4.50000
6734,833657,701671,5803,      149.74149,        2.36099,        0.12490,        8.81560,1,        3.50000
6735,833656,678552,5804,      149.74156,        2.32745,        0.78960,        9.29222,1,        3.50000
6736,833635,704427,5805,      149.74618,        2.36651,        0.95600,       10.96063,1,        9.50000
6737,833633,705847,5806,      149.74622,        2.36620,        0.85700,       11.08855,1,        2.50000
6738,833624,684079,5807,      149.74754,        2.33499,        0.16550,        8.37008,1,        3.50000
6739,833694,681776,5807,      149.73428,        2.33310,        0.16580,        7.82962,0,        3.50000
6740,833621,701930,5808,      149.74908,        2.36217,        0.83120,       10.34857,1,        2.50000
6741,833616,742367,5809,      149.75032,        2.42402,        0.89120,       10.09333,1,        1.50000
6742,833627,685067,5810,      149.74730,        2.34573,        0.37280,       11.15517,1,        4.50000
6743,833610,684273,5810,      149.75116,        2.34287,        0.37290,       10.17621,0,        4.50000
6744,833609,757135,5811,      149.75145,        2.44598,        0.85350,       10.77082,1,        2.50000
6745,833606,681155,5812,      149.75180,        2.33068,        0.85060,       10.86769,1,        2.50000
6746,833605,676322,5813,      149.75212,        2.32569,        0.75620,       10.69215,1,        2.50000
6747,833603,673370,5814,      149.75221,        2.31915,        0.42490,       10.66068,1,        3.50000
6748,833601,682022,5815,      149.75269,        2.33172,        0.33380,       10.05539,1,        4.50000
6749,833659,665003,5816,      149.74127,        2.30431,        0.33380,       10.75727,1,        4.50000
6750,833600,666508,5816,      149.75320,        2.30991,        0.33380,        9.77526,0,        2.50000
6751,833658,661390,5816,      149.74133,        2.30256,        0.33480,        9.55945,0,        4.50000
6752,833663,669660,5816,      149.73990,        2.31513,        0.33640,        8.94733,0,        4.50000
6753,833585,762599,5817,      149.75690,        2.45454,        0.37080,        9.78599,1,        4.50000
6754,833581,754641,5818,      149.75748,        2.44182,        0.26910,        9.60751,1,        1.50000
