GroupID,cenID,cenID2015,RA_avg,Dec_avg,z_avg,HaloMass,GroupTag,Richness
10223,12716,377399,      149.65723,        1.86242,        0.39700,       11.58766,0,1
10224,12717,361862,      149.65779,        1.83859,        0.58610,       11.91304,0,1
10225,12718,408534,      149.65955,        1.91036,        0.69020,       11.88234,0,1
10226,12719,414706,      149.66087,        1.92427,        0.10950,       11.38994,0,1
10227,12720,373642,      149.66183,        1.85706,        0.74860,       12.05886,0,1
10228,12721,418575,      149.65738,        1.93000,        0.47568,       12.63389,0,2
10229,12723,341960,      149.66289,        1.80810,        0.75310,       11.93442,0,1
10230,12724,434521,      149.66363,        1.95553,        0.49270,       11.24068,0,1
10231,12725,369997,      149.66428,        1.85227,        0.53040,       11.51635,0,1
10232,12726,423571,      149.66441,        1.93663,        0.94920,       12.36800,0,1
10233,12727,337300,      149.66516,        1.80086,        0.47160,       11.43584,0,1
10234,12728,395717,      149.66538,        1.89089,        0.74810,       12.06850,0,1
10235,12729,382924,      149.66582,        1.87129,        0.26370,       11.01661,0,1
10236,12730,411626,      149.66591,        1.91796,        0.18220,       11.06104,0,1
10237,12731,356651,      149.66606,        1.83067,        0.34100,       11.43576,0,1
10238,12732,334959,      149.66760,        1.79491,        0.66180,       11.82702,0,1
10239,12733,399065,      149.66971,        1.89651,        0.99500,       12.38490,0,1
10240,12734,429936,      149.66988,        1.94730,        0.95560,       12.30291,0,1
10241,12735,381518,      149.67122,        1.86821,        0.91790,       12.39837,0,1
10242,12736,425140,      149.67362,        1.93863,        0.36370,       11.20211,0,1
10243,12737,390005,      149.67421,        1.88206,        0.66000,       12.59545,0,1
10244,12738,378994,      149.67578,        1.86686,        0.99520,       11.89417,0,1
10245,12739,382365,      149.67555,        1.86988,        0.94549,       12.43719,0,2
10246,12741,357987,      149.67677,        1.83292,        0.35430,       11.37484,0,1
10247,12742,354522,      149.67807,        1.82617,        0.22840,       11.46807,0,1
10248,12743,412338,      149.67894,        1.91760,        0.36390,       11.82535,0,1
10249,12744,400651,      149.67979,        1.89867,        0.36100,       11.75043,0,1
10250,12745,389521,      149.68007,        1.88212,        0.99810,       12.40224,0,1
10251,12746,405647,      149.67972,        1.90871,        0.33796,       11.71167,0,2
10252,12748,394921,      149.68308,        1.88872,        0.53210,       12.82051,0,1
10253,12749,353944,      149.68327,        1.82585,        0.16460,       11.08744,0,1
10254,12750,353940,      149.68545,        1.82524,        0.37110,       11.55941,0,1
10255,12751,345241,      149.68553,        1.81283,        0.36170,       11.12272,0,1
10256,12752,408364,      149.68582,        1.91130,        0.24520,       11.34724,0,1
10257,12753,358874,      149.68663,        1.83208,        0.91860,       12.99252,0,1
10258,12754,372435,      149.68080,        1.86223,        0.33972,       12.56607,1,5
10259,12759,401066,      149.68768,        1.89974,        0.16470,       11.13129,0,1
10260,12760,333902,      149.68811,        1.79506,        0.56450,       11.66727,0,1
10261,12761,333485,      149.68813,        1.79390,        0.26530,       11.14778,0,1
10262,12762,343120,      149.68854,        1.80989,        0.67330,       11.59300,0,1
10263,12763,382097,      149.68880,        1.87108,        0.67050,       11.53039,0,1
10264,12764,372710,      149.68973,        1.85662,        0.78630,       11.65454,0,1
10265,12765,349282,      149.69006,        1.81958,        0.77050,       11.62391,0,1
10266,12766,364376,      149.68972,        1.84724,        0.99646,       12.45021,0,2
10267,12768,348646,      149.69180,        1.81820,        0.73720,       12.99790,0,1
10268,12769,351420,      149.69183,        1.82847,        0.47150,       12.47506,0,1
10269,12770,367910,      149.69397,        1.84866,        0.18750,       11.00718,0,1
10270,12771,410469,      149.69423,        1.91588,        0.36700,       11.55189,0,1
10271,12772,353608,      149.69684,        1.82548,        0.52560,       11.52587,0,1
10272,12773,415094,      149.69705,        1.92212,        0.32620,       11.59685,0,1
10273,12774,405071,      149.69720,        1.90519,        0.66000,       12.24413,0,1
10274,12775,398356,      149.69757,        1.89558,        0.77560,       12.12283,0,1
10275,12776,334303,      149.69867,        1.79479,        0.68770,       11.93754,0,1
10276,12777,389890,      149.69902,        1.88236,        0.94930,       12.20395,0,1
10277,12778,435563,      149.69922,        1.95610,        0.43800,       11.48768,0,1
10278,12779,342516,      149.69931,        1.80765,        0.68260,       11.52235,0,1
10279,12780,427223,      149.69942,        1.94248,        0.75100,       12.15324,0,1
10280,12781,392362,      149.69990,        1.88560,        0.47967,       12.14495,0,2
10281,12783,382330,      149.70129,        1.87056,        0.78610,       11.55934,0,1
10282,12784,430771,      149.70199,        1.94985,        0.78696,       12.75746,1,3
10283,12787,352919,      149.70233,        1.82292,        0.36710,       11.74500,0,1
10284,12788,365662,      149.70267,        1.84448,        0.37360,       11.77193,0,1
10285,12789,339669,      149.70294,        1.80309,        0.46970,       11.42678,0,1
10286,12790,363603,      149.70309,        1.84055,        0.67190,       12.02889,0,1
10287,12791,343881,      149.69941,        1.81000,        0.60253,       12.63117,0,2
10288,12793,418373,      149.70331,        1.92816,        0.59770,       11.83873,0,1
10289,12794,386661,      149.70340,        1.87770,        0.66010,       11.58945,0,1
10290,12795,402162,      149.70351,        1.90167,        0.75300,       12.33349,0,1
10291,12796,338133,      149.70357,        1.80180,        0.20100,       11.04919,0,1
10292,12797,424122,      149.70393,        1.93679,        0.47380,       11.76049,0,1
10293,12798,408121,      149.70499,        1.91074,        0.68830,       11.82511,0,1
10294,12799,400635,      149.70570,        1.89874,        0.69328,       12.85463,0,2
10295,12801,372077,      149.70723,        1.85642,        0.73720,       11.54529,0,1
10296,12802,419613,      149.70160,        1.92982,        0.68912,       12.72362,0,5
10297,12807,436557,      149.70569,        1.96037,        0.28233,       11.73602,0,2
10298,12809,356545,      149.70897,        1.82948,        0.20760,       11.08442,0,1
10299,12810,378100,      149.70995,        1.86376,        0.16430,       11.06729,0,1
10300,12811,408720,      149.71028,        1.91333,        0.59080,       11.49835,0,1
10301,12812,377566,      149.71269,        1.86443,        0.98740,       12.01622,0,1
10302,12813,358610,      149.71400,        1.83344,        0.67390,       13.10551,0,1
10303,12814,350460,      149.71429,        1.82093,        0.84550,       11.97390,0,1
10304,12815,402903,      149.71439,        1.90459,        0.53140,       11.56904,0,1
10305,12816,403847,      149.71445,        1.90348,        0.10970,       11.11213,0,1
10306,12817,334594,      149.71555,        1.79544,        0.99500,       12.45546,1,2
10307,12819,375150,      149.71327,        1.86134,        0.69298,       12.31829,0,3
10308,12822,396922,      149.71666,        1.89373,        0.61670,       11.94712,0,1
10309,12823,381045,      149.71686,        1.86958,        0.61490,       11.38536,0,1
10310,12824,346931,      149.71703,        1.81487,        0.41950,       12.39187,0,1
10311,12825,412913,      149.71716,        1.91883,        0.26510,       11.04827,0,1
10312,12826,380265,      149.71780,        1.86637,        0.67430,       11.96353,0,1
10313,12827,354528,      149.71799,        1.82594,        0.83564,       12.86365,0,2
10314,12829,367158,      149.71662,        1.84696,        0.67372,       12.66207,0,2
10315,12831,394664,      149.71964,        1.89066,        0.43740,       11.37612,0,1
10316,12832,426610,      149.72021,        1.94222,        0.66030,       11.68625,0,1
10317,12833,366861,      149.72189,        1.84539,        0.68490,       12.50419,0,1
10318,12834,338982,      149.72231,        1.80304,        0.35330,       11.12624,0,1
10319,12835,410296,      149.71445,        1.91214,        0.48020,       12.01529,0,2
10320,12837,372383,      149.72106,        1.85097,        0.42509,       12.29493,0,3
10321,12840,353933,      149.72437,        1.82491,        0.55080,       11.82461,0,1
10322,12841,386871,      149.72485,        1.87607,        0.69340,       12.04885,0,1
10323,12842,401930,      149.72488,        1.90006,        0.36350,       11.85083,0,1
10324,12843,401900,      149.72492,        1.90188,        0.68800,       11.81073,0,1
10325,12844,419910,      149.72513,        1.93382,        0.13190,       11.46353,0,1
10326,12845,369829,      149.71963,        1.84808,        0.47133,       11.74675,0,2
10327,12847,376102,      149.72516,        1.86147,        0.52740,       11.87677,0,1
10328,12848,408035,      149.72542,        1.91084,        0.32820,       11.46700,0,1
10329,12849,341093,      149.72202,        1.80849,        0.68386,       12.76733,0,4
10330,12853,345018,      149.72556,        1.81062,        0.75195,       12.27323,0,2
10331,12855,409283,      149.72568,        1.91333,        0.43180,       11.40789,0,1
10332,12856,427027,      149.72578,        1.94332,        0.20500,       11.09455,0,1
10333,12857,393093,      149.72578,        1.88718,        0.53110,       11.24551,0,1
10334,12858,360064,      149.72591,        1.83648,        0.97320,       12.37070,0,1
10335,12859,355925,      149.72600,        1.83008,        0.56070,       11.54872,0,1
10336,12860,346106,      149.72609,        1.81403,        0.73330,       11.93425,0,1
10337,12861,366778,      149.72636,        1.84643,        0.69370,       11.79288,0,1
10338,12862,369298,      149.72337,        1.85104,        0.43094,       12.42116,0,2
10339,12864,380074,      149.71934,        1.86638,        0.73703,       12.44019,0,2
10340,12866,389437,      149.72763,        1.88254,        0.41830,       11.18918,0,1
10341,12867,336510,      149.72699,        1.79635,        0.70022,       12.53459,0,2
10342,12869,358562,      149.72870,        1.83267,        0.77580,       12.30636,0,2
10343,12871,425525,      149.72888,        1.93917,        0.15250,       10.93622,0,1
10344,12872,435667,      149.72937,        1.95686,        0.72670,       11.69738,0,1
10345,12873,416874,      149.73068,        1.92528,        0.36780,       12.17036,0,1
10346,12874,399938,      149.73091,        1.89934,        0.59180,       11.68610,0,1
10347,12875,419070,      149.73112,        1.92828,        0.70010,       12.43661,0,1
10348,12876,420822,      149.73276,        1.93081,        0.59820,       11.72109,0,1
10349,12877,385086,      149.73210,        1.87316,        0.47267,       11.79127,0,2
10350,12879,392308,      149.73303,        1.88749,        0.89460,       11.99143,0,1
10351,12880,408936,      149.73312,        1.91296,        0.37210,       11.49731,0,1
10352,12881,428374,      149.71344,        1.94931,        0.12381,       11.57089,0,5
10353,12886,355525,      149.73544,        1.82875,        0.41910,       11.33308,0,1
10354,12887,409849,      149.72922,        1.91754,        0.36176,       13.13326,0,6
10355,12893,382318,      149.73773,        1.87118,        0.31000,       11.10318,0,1
10356,12894,335251,      149.73851,        1.79572,        0.68320,       12.35830,0,1
10357,12895,347856,      149.73874,        1.81708,        0.34320,       11.74359,0,1
10358,12896,425412,      149.73891,        1.93937,        0.31030,       11.54216,0,1
10359,12897,375307,      149.73915,        1.85956,        0.12950,       10.92510,0,1
10360,12898,426575,      149.74496,        1.94716,        0.46940,       12.49525,1,2
10361,12900,376069,      149.73175,        1.86240,        0.35257,       12.50958,0,5
10362,12905,385469,      149.74019,        1.87779,        0.59082,       12.67801,0,2
10363,12907,359582,      149.74179,        1.83560,        0.66460,       11.73039,0,1
10364,12908,369535,      149.74239,        1.84957,        0.69370,       11.98246,0,1
10365,12909,430105,      149.74206,        1.95255,        0.18783,       11.82493,0,2
10366,12911,421399,      149.74370,        1.93361,        0.99390,       12.17490,0,1
10367,12912,419352,      149.74321,        1.93177,        0.47344,       12.24284,0,2
10368,12914,387047,      149.74446,        1.87640,        0.98770,       12.89829,0,1
10369,12915,419067,      149.74449,        1.92748,        0.28220,       11.66372,0,1
10370,12916,342412,      149.74471,        1.80866,        0.47630,       11.26869,0,1
10371,12917,425176,      149.74530,        1.93845,        0.36840,       11.74367,0,1
10372,12918,431773,      149.74545,        1.95037,        0.65100,       12.46737,0,1
10373,12919,377976,      149.74571,        1.86480,        0.41900,       11.22119,0,1
10374,12920,372775,      149.74587,        1.85618,        0.68540,       12.07107,0,1
10375,12921,410305,      149.74655,        1.91549,        0.54590,       11.41920,0,1
10376,12922,432820,      149.74661,        1.95109,        0.70110,       11.69090,0,1
10377,12923,358584,      149.74649,        1.83171,        0.68176,       12.61220,1,3
10378,12926,402777,      149.74937,        1.90121,        0.59150,       12.41938,0,1
10379,12927,390868,      149.75040,        1.88299,        0.59690,       12.26043,0,1
10380,12928,395401,      149.75050,        1.88948,        0.37100,       11.90086,0,1
10381,12929,341372,      149.75087,        1.80691,        0.91250,       11.74726,0,1
10382,12930,422137,      149.75093,        1.93394,        0.69390,       11.68657,0,1
10383,12931,394592,      149.75197,        1.88984,        0.18600,       11.27541,0,1
10384,12932,397662,      149.75101,        1.89218,        0.47250,       12.34370,0,2
10385,12934,389243,      149.75314,        1.87920,        0.84440,       11.78040,0,1
10386,12935,380951,      149.75317,        1.86918,        0.86970,       12.24287,0,1
10387,12936,404515,      149.75348,        1.90576,        0.61430,       11.93603,0,1
10388,12937,431878,      149.75589,        1.95294,        0.49980,       12.48572,0,1
10389,12938,393608,      149.75656,        1.88723,        0.67450,       12.05065,0,1
10390,12939,379082,      149.75681,        1.86540,        0.60235,       12.47122,0,2
10391,12941,333873,      149.75749,        1.79830,        0.56420,       12.94143,0,1
10392,12942,421753,      149.75879,        1.94358,        0.25980,       11.73298,0,1
10393,12943,344808,      149.75984,        1.81177,        0.66170,       11.95432,0,1
10394,12944,405739,      149.76001,        1.90857,        0.73850,       11.88076,0,1
10395,12945,409784,      149.76009,        1.91452,        0.59730,       11.59891,0,1
10396,12946,357536,      149.76082,        1.83234,        0.12340,       11.08593,0,1
10397,12947,335147,      149.75639,        1.79613,        0.69243,       12.19215,0,3
10398,12950,417306,      149.76196,        1.92630,        0.12260,       11.19590,0,1
10399,12951,344529,      149.76199,        1.81168,        0.58610,       11.29143,0,1
10400,12952,376985,      149.76262,        1.86405,        0.26150,       11.01468,0,1
10401,12953,375169,      149.76283,        1.86143,        0.66250,       11.45484,0,1
10402,12954,349331,      149.76508,        1.81840,        0.44340,       11.55031,0,1
10403,12955,422770,      149.76605,        1.93559,        0.43750,       11.93021,0,1
10404,12956,420855,      149.76618,        1.93679,        0.69404,       11.97786,0,2
10405,12958,413098,      149.76746,        1.91801,        0.98650,       13.11374,0,1
10406,12959,366749,      149.76534,        1.84804,        0.44287,       11.55026,0,2
10407,12961,383735,      149.76470,        1.86371,        0.53017,       12.60263,0,3
10408,12964,339373,      149.76852,        1.80337,        0.47980,       12.03843,0,1
10409,12965,421087,      149.76923,        1.93259,        0.35400,       11.13956,0,1
10410,12966,426714,      149.77057,        1.94204,        0.97320,       11.92639,0,1
10411,12967,398051,      149.77115,        1.89610,        0.47360,       11.80365,0,1
10412,12968,391359,      149.77125,        1.88597,        0.32700,       10.95162,0,1
10413,12969,371993,      149.77254,        1.85306,        0.83439,       13.28524,0,3
10414,12972,397843,      149.77322,        1.89548,        0.59523,       12.06673,0,2
10415,12974,345796,      149.77728,        1.81455,        0.28160,       10.96542,0,1
10416,12975,353648,      149.77769,        1.82529,        0.26600,       11.64155,0,1
10417,12976,374949,      149.77910,        1.86079,        0.44660,       11.31271,0,1
10418,12977,332996,      149.77918,        1.79329,        0.97110,       11.77453,0,1
10419,12978,403495,      149.77982,        1.90432,        0.69357,       12.90235,0,2
10420,12980,408891,      149.77903,        1.90724,        0.66071,       12.81140,0,4
10421,12984,424585,      149.78284,        1.93849,        0.41800,       11.61856,0,1
10422,12985,423944,      149.78412,        1.93766,        0.84180,       11.83175,0,1
10423,12986,349202,      149.78471,        1.81769,        0.53000,       11.99343,0,1
10424,12987,351921,      149.78519,        1.82282,        0.89540,       12.53206,0,1
10425,12988,350155,      149.78552,        1.82081,        0.12530,       11.08593,0,1
10426,12989,362236,      149.78578,        1.83971,        0.28720,       11.21822,0,1
10427,12990,349011,      149.78657,        1.81954,        0.66312,       12.11446,0,2
10428,12992,428632,      149.78850,        1.94445,        0.73080,       12.23581,0,1
10429,12993,411136,      149.79050,        1.91581,        0.31880,       11.33183,0,1
10430,12994,414092,      149.79097,        1.91903,        0.41910,       12.12174,0,1
10431,12995,336309,      149.79179,        1.79826,        0.77180,       12.07162,0,1
10432,12996,427369,      149.79285,        1.95651,        0.57110,       11.82616,0,1
10433,12997,417633,      149.79330,        1.92761,        0.76880,       11.56679,0,1
10434,12998,370811,      149.79366,        1.85365,        0.12562,       11.86401,0,2
10435,13000,350338,      149.79401,        1.82068,        0.66910,       11.41198,0,1
10436,13001,408915,      149.79443,        1.91382,        0.36240,       11.20195,0,1
10437,13002,362634,      149.79517,        1.83950,        0.37206,       12.17262,0,2
10438,13004,355166,      149.79547,        1.82858,        0.94770,       11.67360,0,1
10439,13005,355956,      149.79550,        1.82969,        0.20470,       11.03150,0,1
10440,13006,427965,      149.79562,        1.94354,        0.43690,       11.03580,0,1
10441,13007,420447,      149.79588,        1.93091,        0.78750,       12.12171,0,1
10442,13008,389335,      149.79700,        1.88258,        0.26260,       11.05949,0,1
10443,13009,377249,      149.79709,        1.86240,        0.29200,       11.32238,0,1
10444,13010,342194,      149.79723,        1.80757,        0.22010,       11.05539,0,1
10445,13011,413418,      149.79845,        1.92067,        0.72970,       11.64527,0,1
10446,13012,343672,      149.79939,        1.80800,        0.89530,       12.78346,0,1
10447,13013,339276,      149.80041,        1.80280,        0.67420,       12.42801,0,1
10448,13014,373090,      149.79756,        1.85794,        0.44390,       11.77124,0,2
10449,13016,352190,      149.80066,        1.82724,        0.12350,       11.61236,0,1
10450,13017,388216,      149.80145,        1.87997,        0.52800,       11.68588,0,1
10451,13018,347108,      149.80260,        1.81671,        0.73890,       11.68079,0,1
10452,13019,403058,      149.80294,        1.90335,        0.66009,       12.42765,0,2
10453,13021,396408,      149.80356,        1.89297,        0.26650,       11.29049,0,1
10454,13022,348100,      149.80518,        1.81628,        0.57060,       11.84546,0,1
10455,13023,387681,      149.80539,        1.87768,        0.97610,       13.69247,0,1
10456,13024,388103,      149.80435,        1.87865,        0.96933,       12.99706,0,2
10457,13026,337227,      149.79820,        1.80198,        0.66134,       13.14017,0,3
10458,13029,335380,      149.80431,        1.79700,        0.66802,       12.84287,0,2
10459,13031,399782,      149.80632,        1.89739,        0.48232,       11.89251,0,2
10460,13033,378099,      149.80659,        1.86308,        0.34290,       11.89695,0,1
10461,13034,429951,      149.80765,        1.94686,        0.82550,       11.48232,0,1
10462,13035,416272,      149.80774,        1.92446,        0.33810,       11.28670,0,1
10463,13036,415676,      149.80786,        1.92241,        0.63680,       11.91451,0,1
10464,13037,430288,      149.80858,        1.94638,        0.78780,       11.57446,0,1
10465,13038,389137,      149.81040,        1.88122,        0.41731,       11.54844,0,2
10466,13040,366241,      149.81023,        1.84442,        0.16578,       11.43532,0,2
10467,13042,363116,      149.81087,        1.84163,        0.63690,       11.63492,0,1
10468,13043,395903,      149.81046,        1.89282,        0.68277,       11.89386,0,2
10469,13045,416950,      149.81319,        1.93302,        0.47440,       12.05392,0,1
10470,13046,378967,      149.81360,        1.86521,        0.41830,       11.31587,0,1
10471,13047,357929,      149.81358,        1.83341,        0.37130,       11.30539,0,1
10472,13048,406931,      149.81448,        1.91058,        0.41850,       11.19036,0,1
10473,13049,434397,      149.81494,        1.95466,        0.51160,       11.35370,0,1
10474,13050,338620,      149.81576,        1.80282,        0.47600,       11.28445,0,1
10475,13051,422946,      149.81627,        1.93574,        0.43050,       11.63298,0,1
10476,13052,401462,      149.81699,        1.89951,        0.97220,       12.06044,0,1
10477,13053,382754,      149.81880,        1.87149,        0.11360,       11.08593,0,1
10478,13054,427038,      149.81918,        1.94645,        0.52570,       11.88242,0,1
10479,13055,367263,      149.82014,        1.84748,        0.66100,       11.97986,0,1
10480,13056,346035,      149.82056,        1.81172,        0.74820,       12.35764,0,1
10481,13057,405623,      149.82095,        1.90681,        0.29140,       11.26737,0,1
10482,13058,370541,      149.82225,        1.85191,        0.74340,       11.91164,0,1
10483,13059,379791,      149.82420,        1.86779,        0.12270,       10.92260,0,1
10484,13060,353190,      149.82116,        1.82623,        0.53020,       13.09626,0,9
10485,13069,368778,      149.82544,        1.85032,        0.89590,       11.83078,0,1
10486,13070,379480,      149.82548,        1.86699,        0.44400,       11.38586,0,1
10487,13071,407586,      149.82606,        1.91179,        0.33840,       11.30733,0,1
10488,13072,438246,      149.82626,        1.95852,        0.61490,       11.87507,0,1
10489,13073,410893,      149.82634,        1.91549,        0.99380,       13.54892,0,1
10490,13074,427320,      149.82638,        1.94245,        0.63800,       11.52205,0,1
10491,13075,340266,      149.82753,        1.80344,        0.78760,       12.16697,0,1
10492,13076,352524,      149.82791,        1.82352,        0.66790,       11.85459,0,1
10493,13077,391896,      149.82811,        1.88410,        0.42470,       12.12642,0,1
10494,13078,334691,      149.82944,        1.79616,        0.44560,       11.58761,0,1
10495,13079,403300,      149.83058,        1.90213,        0.72960,       12.27548,0,1
10496,13080,426818,      149.83212,        1.94121,        0.69960,       11.60613,0,1
10497,13081,435394,      149.83124,        1.95668,        0.83801,       12.10726,0,2
10498,13083,422254,      149.83348,        1.93427,        0.83540,       11.61509,0,1
10499,13084,386178,      149.83456,        1.87540,        0.20490,       11.30602,0,1
10500,13085,360981,      149.83466,        1.83738,        0.57640,       11.57676,0,1
10501,13086,335720,      149.83467,        1.79604,        0.74300,       12.43661,0,1
10502,13087,348345,      149.83473,        1.81763,        0.73440,       11.63815,0,1
10503,13088,395961,      149.83681,        1.89286,        0.99380,       12.21746,0,1
10504,13089,339680,      149.83707,        1.80176,        0.47520,       11.92031,0,1
10505,13090,360917,      149.83789,        1.83809,        0.36800,       11.29886,0,1
10506,13091,426427,      149.84000,        1.94046,        0.47400,       12.54306,0,1
10507,13092,395385,      149.84105,        1.89264,        0.68290,       11.52012,0,1
10508,13093,392728,      149.84206,        1.88762,        0.70440,       11.78793,0,1
10509,13094,420015,      149.84428,        1.93025,        0.35080,       11.42901,0,1
10510,13095,399097,      149.84512,        1.89570,        0.49800,       12.27678,0,1
10511,13096,408991,      149.84602,        1.91387,        0.83390,       11.74832,0,1
10512,13097,412956,      149.84227,        1.92734,        0.37119,       12.78319,0,3
10513,13100,402511,      149.84798,        1.90214,        0.38170,       11.69612,0,1
10514,13101,388068,      149.84814,        1.87980,        0.78110,       11.81789,0,1
10515,13102,355992,      149.84602,        1.82575,        0.44545,       11.84144,0,2
10516,13104,434740,      149.84840,        1.95449,        0.77880,       11.61309,0,1
10517,13105,436298,      149.84921,        1.95759,        0.59560,       11.35932,0,1
10518,13106,362967,      149.84958,        1.84157,        0.76210,       11.72600,0,1
10519,13107,381689,      149.85008,        1.86822,        0.37280,       11.47611,0,1
10520,13108,355360,      149.85172,        1.82645,        0.35730,       11.60475,0,1
10521,13109,409135,      149.85196,        1.91245,        0.44370,       11.44553,0,1
10522,13110,383904,      149.85222,        1.87344,        0.50410,       11.92643,0,1
10523,13111,402068,      149.85237,        1.91432,        0.78810,       12.72175,0,1
10524,13112,403460,      149.85268,        1.90306,        0.77040,       11.90945,0,1
10525,13113,396488,      149.85312,        1.89229,        0.78160,       12.11200,0,1
10526,13114,375161,      149.85370,        1.86139,        0.44530,       11.16422,0,1
10527,13115,355235,      149.85463,        1.82782,        0.49500,       11.42093,0,1
10528,13116,359327,      149.85483,        1.83298,        0.26530,       11.49729,0,1
10529,13117,396398,      149.85494,        1.89203,        0.83310,       12.60321,0,1
10530,13118,354451,      149.85709,        1.82496,        0.52890,       12.34226,0,1
10531,13119,428382,      149.85844,        1.94333,        0.84690,       12.12815,0,1
10532,13120,412864,      149.85898,        1.91873,        0.35060,       12.21599,0,1
10533,13121,433700,      149.85934,        1.95168,        0.67460,       11.84310,0,1
10534,13122,369776,      149.85976,        1.85209,        0.33780,       11.20984,0,1
10535,13123,380518,      149.86112,        1.86872,        0.47490,       11.61502,0,1
10536,13124,361549,      149.86122,        1.83867,        0.44500,       12.58512,0,1
10537,13125,344659,      149.86133,        1.81232,        0.22040,       11.14027,0,1
10538,13126,397900,      149.86084,        1.89279,        0.44375,       12.74469,0,2
10539,13128,392740,      149.86208,        1.88840,        0.22020,       11.07210,0,1
10540,13129,424041,      149.86211,        1.93651,        0.78800,       11.72750,0,1
10541,13130,431931,      149.86371,        1.94995,        0.95260,       12.43619,0,1
10542,13131,342950,      149.86417,        1.80882,        0.28300,       11.17348,0,1
10543,13132,436707,      149.86511,        1.95762,        0.47350,       11.80419,0,1
10544,13133,417290,      149.86620,        1.92725,        0.79690,       11.93402,0,1
10545,13134,353788,      149.86665,        1.82721,        0.70350,       11.60157,0,1
10546,13135,384423,      149.86763,        1.87388,        0.57760,       12.07363,0,1
10547,13136,400765,      149.86856,        1.90077,        0.83000,       12.31671,0,1
10548,13137,339360,      149.86641,        1.80360,        0.52914,       12.55950,0,3
10549,13140,345746,      149.86966,        1.81364,        0.77430,       11.89189,0,1
10550,13141,336061,      149.87096,        1.79785,        0.30650,       11.24472,0,1
10551,13142,398718,      149.86960,        1.89951,        0.13246,       11.35475,0,2
10552,13144,431271,      149.87123,        1.94945,        0.43710,       12.23521,0,1
10553,13145,371550,      149.87203,        1.85258,        0.44590,       11.76442,0,1
10554,13146,421708,      149.87230,        1.93269,        0.66260,       12.02856,0,1
10555,13147,388615,      149.87290,        1.88064,        0.32773,       11.55985,0,2
10556,13149,390591,      149.87349,        1.88375,        0.59910,       11.57019,0,1
10557,13150,359225,      149.87369,        1.83302,        0.20520,       11.62269,0,1
10558,13151,400224,      149.87384,        1.90012,        0.86910,       11.80103,0,1
10559,13152,422475,      149.87389,        1.93552,        0.57710,       11.45618,0,1
10560,13153,429280,      149.87521,        1.94544,        0.30880,       11.60835,0,1
10561,13154,426117,      149.87579,        1.94100,        0.88510,       12.09725,0,1
10562,13155,411746,      149.87585,        1.91800,        0.44670,       11.48079,0,1
10563,13156,345256,      149.87706,        1.81295,        0.92330,       12.01868,0,1
10564,13157,391348,      149.87846,        1.88578,        0.57880,       11.69639,0,1
10565,13158,408087,      149.87936,        1.91250,        0.34990,       11.31328,0,1
10566,13159,403234,      149.87804,        1.90528,        0.59969,       12.17812,0,2
10567,13161,408563,      149.87978,        1.91160,        0.37250,       11.69306,0,1
10568,13162,418195,      149.87993,        1.92843,        0.37160,       11.32039,0,1
10569,13163,386175,      149.88014,        1.87805,        0.73070,       11.63617,0,1
10570,13164,422016,      149.88031,        1.93395,        0.41740,       11.80156,0,1
10571,13165,338930,      149.88040,        1.80343,        0.49600,       11.34072,0,1
10572,13166,392850,      149.88123,        1.88885,        0.30880,       10.96588,0,1
10573,13167,390857,      149.88138,        1.88522,        0.53050,       12.12085,0,1
10574,13168,406700,      149.88176,        1.91066,        0.76090,       11.69581,0,1
10575,13169,336469,      149.88193,        1.79838,        0.93830,       12.54239,0,1
10576,13170,369824,      149.88222,        1.85180,        0.77160,       11.54002,0,1
10577,13171,350872,      149.88344,        1.82042,        0.77160,       12.27625,0,1
10578,13172,335541,      149.88393,        1.79597,        0.12610,       11.55146,0,1
10579,13173,378021,      149.88470,        1.86533,        0.22920,       10.90013,0,1
10580,13174,357227,      149.88481,        1.83227,        0.86894,       11.87262,0,2
10581,13176,426355,      149.88628,        1.94187,        0.36900,       12.31309,0,1
10582,13177,369304,      149.88696,        1.85045,        0.44390,       11.98048,0,1
10583,13178,425092,      149.88784,        1.94219,        0.78875,       12.38567,0,2
10584,13180,411412,      149.88856,        1.91956,        0.52831,       11.67399,0,2
10585,13182,428515,      149.89076,        1.94359,        0.66690,       12.22462,0,1
10586,13183,374237,      149.89122,        1.85939,        0.91290,       11.85415,0,1
10587,13184,434156,      149.89221,        1.95327,        0.68310,       12.06842,0,1
10588,13185,342786,      149.89237,        1.80822,        0.63720,       12.24262,0,1
10589,13186,418025,      149.89313,        1.92803,        0.95670,       12.34660,0,1
10590,13187,354287,      149.89027,        1.82475,        0.63786,       12.52495,0,3
10591,13190,359036,      149.89406,        1.83426,        0.77290,       12.31906,0,1
10592,13191,342091,      149.89284,        1.82171,        0.13259,       12.32631,0,6
10593,13197,436787,      149.89540,        1.95871,        0.28230,       11.08235,0,1
10594,13198,381867,      149.89542,        1.87805,        0.13270,       11.82221,0,1
10595,13199,395441,      149.89306,        1.89191,        0.73484,       12.56638,0,2
10596,13201,432908,      149.89625,        1.94999,        0.66130,       12.34796,0,1
10597,13202,414540,      149.88909,        1.92123,        0.93575,       12.89573,0,2
10598,13204,362534,      149.89668,        1.84018,        0.73630,       12.22019,0,1
10599,13205,426268,      149.89703,        1.93989,        0.37450,       12.27117,0,1
